,Subject,Predicate,Object,Frequency,isKey,nameMatch,subjectColumn,objectColumn
54,http://dbpedia.org/resource/Democratic_Republic_of_the_Congo,http://dbpedia.org/property/location,http://dbpedia.org/resource/Kinshasa,0.01818181818181818,False,0.46,1.0,5.0
55,http://dbpedia.org/resource/Democratic_Republic_of_the_Congo,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://dbpedia.org/resource/Kinshasa,0.01818181818181818,False,0.42,1.0,5.0
56,http://dbpedia.org/resource/Democratic_Republic_of_the_Congo,http://dbpedia.org/ontology/largestCity,http://dbpedia.org/resource/Kinshasa,0.21818181818181817,False,0.42,1.0,5.0
57,http://dbpedia.org/resource/Democratic_Republic_of_the_Congo,http://dbpedia.org/property/largestCity,http://dbpedia.org/resource/Kinshasa,0.07272727272727272,False,0.42,1.0,5.0
58,http://dbpedia.org/resource/Republic_of_the_Congo,http://dbpedia.org/property/location,http://dbpedia.org/resource/Brazzaville,0.01818181818181818,False,0.46,1.0,5.0
59,http://dbpedia.org/resource/Republic_of_the_Congo,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://dbpedia.org/resource/Brazzaville,0.01818181818181818,False,0.42,1.0,5.0
60,http://dbpedia.org/resource/Republic_of_the_Congo,http://dbpedia.org/property/largestCity,http://dbpedia.org/resource/Brazzaville,0.07272727272727272,False,0.42,1.0,5.0
61,http://dbpedia.org/resource/Djibouti,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://dbpedia.org/resource/Djibouti_(city),0.01818181818181818,False,0.42,1.0,5.0
62,http://dbpedia.org/resource/Djibouti,http://dbpedia.org/ontology/largestCity,http://dbpedia.org/resource/Djibouti_(city),0.21818181818181817,False,0.42,1.0,5.0
63,http://dbpedia.org/resource/Djibouti,http://dbpedia.org/property/largestCity,http://dbpedia.org/resource/Djibouti_(city),0.07272727272727272,False,0.42,1.0,5.0
64,http://dbpedia.org/resource/Egypt,http://dbpedia.org/property/location,http://dbpedia.org/resource/Cairo,0.01818181818181818,False,0.46,1.0,5.0
